Record Length,15000,,Source,CH1,CH2
Sample Interval,40000.0000000000000,,Second,Volt,Volt
,,,-276240000.00000000000,0.08000,1.08000
,,,-276200000.00000000000,0.12000,1.12000
,,,-276160000.00000000000,0.08000,1.08000
,,,-276120000.00000000000,0.24000,1.08000
,,,-276080000.00000000000,0.12000,1.08000
,,,-276040000.00000000000,0.12000,1.08000
,,,-276000000.00000000000,0.00,1.12000
,,,-275960000.00000000000,0.20000,1.12000
,,,-275920000.00000000000,0.08000,1.08000
,,,-275880000.00000000000,0.08000,1.12000
,,,-275840000.00000000000,0.08000,1.08000
,,,-275800000.00000000000,0.04000,1.08000
,,,-275760000.00000000000,0.24000,1.08000
,,,-275720000.00000000000,0.12000,1.08000
,,,-275680000.00000000000,0.08000,1.08000
,,,-275640000.00000000000,0.08000,1.08000
,,,-275600000.00000000000,0.08000,1.08000
,,,-275560000.00000000000,0.12000,1.08000
,,,-275520000.00000000000,0.16000,1.08000
,,,-275480000.00000000000,0.12000,1.08000
,,,-275440000.00000000000,0.12000,1.12000
,,,-275400000.00000000000,0.20000,1.08000
,,,-275360000.00000000000,0.16000,1.08000
,,,-275320000.00000000000,0.12000,1.12000
,,,-275280000.00000000000,0.12000,1.12000
,,,-275240000.00000000000,0.12000,1.08000
,,,-275200000.00000000000,0.24000,1.08000
,,,-275160000.00000000000,0.12000,1.12000
,,,-275120000.00000000000,0.08000,1.12000
,,,-275080000.00000000000,0.12000,1.12000
,,,-275040000.00000000000,0.12000,1.08000
,,,-275000000.00000000000,0.16000,1.12000
,,,-274960000.00000000000,0.12000,1.08000
,,,-274920000.00000000000,0.12000,1.08000
,,,-274880000.00000000000,0.08000,1.08000
,,,-274840000.00000000000,0.08000,1.08000
,,,-274800000.00000000000,0.24000,1.08000
,,,-274760000.00000000000,0.12000,1.08000
,,,-274720000.00000000000,0.08000,1.08000
,,,-274680000.00000000000,0.12000,1.12000
,,,-274640000.00000000000,0.08000,1.08000
,,,-274600000.00000000000,0.20000,1.12000
,,,-274560000.00000000000,0.12000,1.08000
,,,-274520000.00000000000,0.08000,1.08000
,,,-274480000.00000000000,0.12000,1.08000
,,,-274440000.00000000000,0.12000,1.08000
,,,-274400000.00000000000,0.28000,1.12000
,,,-274360000.00000000000,0.16000,1.08000
,,,-274320000.00000000000,0.12000,1.08000
,,,-274280000.00000000000,0.12000,1.08000
,,,-274240000.00000000000,0.08000,1.08000
,,,-274200000.00000000000,0.24000,1.08000
,,,-274160000.00000000000,0.12000,1.12000
,,,-274120000.00000000000,0.12000,1.12000
,,,-274080000.00000000000,0.12000,1.12000
,,,-274040000.00000000000,0.12000,1.12000
,,,-274000000.00000000000,0.12000,1.12000
,,,-273960000.00000000000,0.08000,1.08000
,,,-273920000.00000000000,0.20000,1.12000
,,,-273880000.00000000000,0.12000,1.08000
,,,-273840000.00000000000,0.12000,1.08000
,,,-273800000.00000000000,0.08000,1.04000
,,,-273760000.00000000000,0.08000,1.08000
,,,-273720000.00000000000,0.24000,1.08000
,,,-273680000.00000000000,0.12000,1.08000
,,,-273640000.00000000000,0.12000,1.08000
,,,-273600000.00000000000,0.08000,1.08000
,,,-273560000.00000000000,0.12000,1.08000
,,,-273520000.00000000000,0.24000,1.08000
,,,-273480000.00000000000,0.12000,1.08000
,,,-273440000.00000000000,0.12000,1.08000
,,,-273400000.00000000000,0.12000,1.12000
,,,-273360000.00000000000,0.12000,1.08000
,,,-273320000.00000000000,0.24000,1.08000
,,,-273280000.00000000000,0.12000,1.08000
,,,-273240000.00000000000,0.12000,1.08000
,,,-273200000.00000000000,0.08000,1.08000
,,,-273160000.00000000000,0.12000,1.12000
,,,-273120000.00000000000,0.24000,1.08000
,,,-273080000.00000000000,0.08000,1.12000
,,,-273040000.00000000000,0.08000,1.12000
,,,-273000000.00000000000,0.04000,1.12000
,,,-272960000.00000000000,0.04000,1.08000
,,,-272920000.00000000000,0.24000,1.08000
,,,-272880000.00000000000,0.12000,1.08000
,,,-272840000.00000000000,0.12000,1.08000
,,,-272800000.00000000000,0.04000,1.08000
,,,-272760000.00000000000,0.08000,1.08000
,,,-272720000.00000000000,0.24000,1.08000
,,,-272680000.00000000000,0.12000,1.08000
,,,-272640000.00000000000,0.12000,1.08000
,,,-272600000.00000000000,0.08000,1.08000
,,,-272560000.00000000000,0.08000,1.08000
,,,-272520000.00000000000,0.24000,1.08000
,,,-272480000.00000000000,0.12000,1.08000
,,,-272440000.00000000000,0.12000,1.12000
,,,-272400000.00000000000,0.12000,1.08000
,,,-272360000.00000000000,0.20000,1.08000
,,,-272320000.00000000000,0.16000,1.08000
,,,-272280000.00000000000,0.12000,1.08000
,,,-272240000.00000000000,0.08000,1.12000
,,,-272200000.00000000000,0.12000,1.12000
,,,-272160000.00000000000,0.20000,1.12000
,,,-272120000.00000000000,0.12000,1.08000
,,,-272080000.00000000000,0.12000,1.12000
,,,-272040000.00000000000,0.12000,1.12000
,,,-272000000.00000000000,0.12000,1.12000
,,,-271960000.00000000000,0.16000,1.08000
,,,-271920000.00000000000,0.12000,1.08000
,,,-271880000.00000000000,0.08000,1.08000
,,,-271840000.00000000000,0.12000,1.08000
,,,-271800000.00000000000,0.08000,1.12000
,,,-271760000.00000000000,0.16000,1.08000
,,,-271720000.00000000000,0.08000,1.08000
,,,-271680000.00000000000,0.12000,1.12000
,,,-271640000.00000000000,0.12000,1.12000
,,,-271600000.00000000000,0.08000,1.04000
,,,-271560000.00000000000,0.24000,1.08000
,,,-271520000.00000000000,0.12000,1.08000
,,,-271480000.00000000000,0.12000,1.08000
,,,-271440000.00000000000,0.12000,1.12000
,,,-271400000.00000000000,0.12000,1.12000
,,,-271360000.00000000000,0.24000,1.12000
,,,-271320000.00000000000,0.12000,1.08000
,,,-271280000.00000000000,0.12000,1.08000
,,,-271240000.00000000000,0.12000,1.12000
,,,-271200000.00000000000,0.08000,1.08000
,,,-271160000.00000000000,0.24000,1.08000
,,,-271120000.00000000000,0.16000,1.08000
,,,-271080000.00000000000,0.08000,1.08000
,,,-271040000.00000000000,0.12000,1.08000
,,,-271000000.00000000000,0.08000,1.08000
,,,-270960000.00000000000,0.24000,1.12000
,,,-270920000.00000000000,0.12000,1.08000
,,,-270880000.00000000000,0.12000,1.12000
,,,-270840000.00000000000,0.08000,1.04000
,,,-270800000.00000000000,0.00,1.08000
,,,-270760000.00000000000,0.24000,1.08000
,,,-270720000.00000000000,0.08000,1.12000
,,,-270680000.00000000000,0.08000,1.08000
,,,-270640000.00000000000,0.12000,1.12000
,,,-270600000.00000000000,0.04000,1.12000
,,,-270560000.00000000000,0.24000,1.08000
,,,-270520000.00000000000,0.12000,1.08000
,,,-270480000.00000000000,0.12000,1.08000
,,,-270440000.00000000000,0.12000,1.08000
,,,-270400000.00000000000,0.08000,1.12000
,,,-270360000.00000000000,0.28000,1.08000
,,,-270320000.00000000000,0.16000,1.08000
,,,-270280000.00000000000,0.12000,1.08000
,,,-270240000.00000000000,0.12000,1.08000
,,,-270200000.00000000000,0.08000,1.12000
,,,-270160000.00000000000,0.28000,1.08000
,,,-270120000.00000000000,0.12000,1.12000
,,,-270080000.00000000000,0.08000,1.08000
,,,-270040000.00000000000,0.08000,1.08000
,,,-270000000.00000000000,0.08000,1.08000
,,,-269960000.00000000000,0.20000,1.12000
,,,-269920000.00000000000,0.08000,1.08000
,,,-269880000.00000000000,0.12000,1.08000
,,,-269840000.00000000000,0.08000,1.08000
,,,-269800000.00000000000,0.04000,1.12000
,,,-269760000.00000000000,0.20000,1.08000
,,,-269720000.00000000000,0.08000,1.12000
,,,-269680000.00000000000,0.12000,1.12000
,,,-269640000.00000000000,0.04000,1.08000
,,,-269600000.00000000000,0.08000,1.08000
,,,-269560000.00000000000,0.28000,1.08000
,,,-269520000.00000000000,0.12000,1.12000
,,,-269480000.00000000000,0.12000,1.08000
,,,-269440000.00000000000,0.12000,1.08000
,,,-269400000.00000000000,0.08000,1.12000
,,,-269360000.00000000000,0.12000,1.08000
,,,-269320000.00000000000,0.12000,1.08000
,,,-269280000.00000000000,0.16000,1.08000
,,,-269240000.00000000000,0.12000,1.08000
,,,-269200000.00000000000,0.24000,1.08000
,,,-269160000.00000000000,0.08000,1.12000
,,,-269120000.00000000000,0.12000,1.08000
,,,-269080000.00000000000,0.12000,1.12000
,,,-269040000.00000000000,0.08000,1.12000
,,,-269000000.00000000000,0.20000,1.08000
,,,-268960000.00000000000,0.12000,1.08000
,,,-268920000.00000000000,0.12000,1.12000
,,,-268880000.00000000000,0.08000,1.12000
,,,-268840000.00000000000,0.08000,1.08000
,,,-268800000.00000000000,0.20000,1.12000
,,,-268760000.00000000000,0.08000,1.12000
,,,-268720000.00000000000,0.12000,1.08000
,,,-268680000.00000000000,0.08000,1.08000
,,,-268640000.00000000000,0.04000,1.12000
,,,-268600000.00000000000,0.24000,1.08000
,,,-268560000.00000000000,0.12000,1.12000
,,,-268520000.00000000000,0.12000,1.08000
,,,-268480000.00000000000,0.12000,1.08000
,,,-268440000.00000000000,0.12000,1.12000
,,,-268400000.00000000000,0.24000,1.08000
,,,-268360000.00000000000,0.12000,1.08000
,,,-268320000.00000000000,0.12000,1.08000
,,,-268280000.00000000000,0.12000,1.08000
,,,-268240000.00000000000,0.08000,1.08000
,,,-268200000.00000000000,0.24000,1.08000
,,,-268160000.00000000000,0.16000,1.08000
,,,-268120000.00000000000,0.12000,1.12000
,,,-268080000.00000000000,0.12000,1.12000
,,,-268040000.00000000000,0.12000,1.12000
,,,-268000000.00000000000,0.24000,1.12000
,,,-267960000.00000000000,0.12000,1.12000
,,,-267920000.00000000000,0.12000,1.08000
,,,-267880000.00000000000,0.08000,1.08000
,,,-267840000.00000000000,0.08000,1.08000
,,,-267800000.00000000000,0.20000,1.08000
,,,-267760000.00000000000,0.08000,1.08000
,,,-267720000.00000000000,0.08000,1.08000
,,,-267680000.00000000000,0.08000,1.12000
,,,-267640000.00000000000,0.08000,1.08000
,,,-267600000.00000000000,0.24000,1.12000
,,,-267560000.00000000000,0.12000,1.08000
,,,-267520000.00000000000,0.12000,1.08000
,,,-267480000.00000000000,0.12000,1.08000
,,,-267440000.00000000000,0.08000,1.04000
,,,-267400000.00000000000,0.24000,1.12000
,,,-267360000.00000000000,0.16000,1.12000
,,,-267320000.00000000000,0.12000,1.12000
,,,-267280000.00000000000,0.12000,1.12000
,,,-267240000.00000000000,0.08000,1.12000
,,,-267200000.00000000000,0.28000,1.12000
,,,-267160000.00000000000,0.12000,1.12000
,,,-267120000.00000000000,0.08000,1.08000
,,,-267080000.00000000000,0.08000,1.12000
,,,-267040000.00000000000,0.08000,1.08000
,,,-267000000.00000000000,0.24000,1.12000
,,,-266960000.00000000000,0.12000,1.12000
,,,-266920000.00000000000,0.12000,1.08000
,,,-266880000.00000000000,0.08000,1.08000
,,,-266840000.00000000000,0.00,1.12000
,,,-266800000.00000000000,0.24000,1.08000
,,,-266760000.00000000000,0.08000,1.12000
,,,-266720000.00000000000,0.08000,1.12000
,,,-266680000.00000000000,0.04000,1.08000
,,,-266640000.00000000000,0.08000,1.12000
,,,-266600000.00000000000,0.28000,1.08000
,,,-266560000.00000000000,0.12000,1.08000
,,,-266520000.00000000000,0.12000,1.12000
,,,-266480000.00000000000,0.08000,1.08000
,,,-266440000.00000000000,0.08000,1.12000
,,,-266400000.00000000000,0.12000,1.08000
,,,-266360000.00000000000,0.12000,1.08000
,,,-266320000.00000000000,0.12000,1.08000
,,,-266280000.00000000000,0.12000,1.12000
,,,-266240000.00000000000,0.20000,1.08000
,,,-266200000.00000000000,0.12000,1.12000
,,,-266160000.00000000000,0.12000,1.08000
,,,-266120000.00000000000,0.12000,1.08000
,,,-266080000.00000000000,0.08000,1.08000
,,,-266040000.00000000000,0.08000,1.08000
,,,-266000000.00000000000,0.12000,1.08000
,,,-265960000.00000000000,0.08000,1.08000
,,,-265920000.00000000000,0.08000,1.08000
,,,-265880000.00000000000,0.08000,1.12000
,,,-265840000.00000000000,0.16000,1.08000
,,,-265800000.00000000000,0.12000,1.12000
,,,-265760000.00000000000,0.12000,1.08000
,,,-265720000.00000000000,0.12000,1.08000
,,,-265680000.00000000000,0.12000,1.08000
,,,-265640000.00000000000,0.16000,1.12000
,,,-265600000.00000000000,0.08000,1.08000
,,,-265560000.00000000000,0.12000,1.12000
,,,-265520000.00000000000,0.08000,1.08000
,,,-265480000.00000000000,0.12000,1.12000
,,,-265440000.00000000000,0.24000,1.08000
,,,-265400000.00000000000,0.12000,1.08000
,,,-265360000.00000000000,0.16000,1.08000
,,,-265320000.00000000000,0.12000,1.04000
,,,-265280000.00000000000,0.12000,1.12000
,,,-265240000.00000000000,0.28000,1.08000
,,,-265200000.00000000000,0.08000,1.12000
,,,-265160000.00000000000,0.12000,1.08000
,,,-265120000.00000000000,0.12000,1.12000
,,,-265080000.00000000000,0.08000,1.08000
,,,-265040000.00000000000,0.24000,1.08000
,,,-265000000.00000000000,0.08000,1.12000
,,,-264960000.00000000000,0.12000,1.08000
,,,-264920000.00000000000,0.08000,1.12000
,,,-264880000.00000000000,0.00,1.08000
,,,-264840000.00000000000,0.24000,1.12000
,,,-264800000.00000000000,0.12000,1.12000
,,,-264760000.00000000000,0.12000,1.08000
,,,-264720000.00000000000,0.08000,1.12000
,,,-264680000.00000000000,0.04000,1.08000
,,,-264640000.00000000000,0.20000,1.08000
,,,-264600000.00000000000,0.12000,1.08000
,,,-264560000.00000000000,0.12000,1.08000
,,,-264520000.00000000000,0.08000,1.08000
,,,-264480000.00000000000,0.12000,1.08000
,,,-264440000.00000000000,0.24000,1.08000
,,,-264400000.00000000000,0.12000,1.08000
,,,-264360000.00000000000,0.12000,1.12000
,,,-264320000.00000000000,0.12000,1.12000
,,,-264280000.00000000000,0.12000,1.04000
,,,-264240000.00000000000,0.24000,1.12000
,,,-264200000.00000000000,0.12000,1.04000
,,,-264160000.00000000000,0.12000,1.08000
,,,-264120000.00000000000,0.08000,1.08000
,,,-264080000.00000000000,0.08000,1.08000
,,,-264040000.00000000000,0.08000,1.08000
,,,-264000000.00000000000,0.12000,1.08000
,,,-263960000.00000000000,0.12000,1.08000
,,,-263920000.00000000000,0.08000,1.08000
,,,-263880000.00000000000,0.04000,1.08000
,,,-263840000.00000000000,0.20000,1.08000
,,,-263800000.00000000000,0.12000,1.12000
,,,-263760000.00000000000,0.12000,1.12000
,,,-263720000.00000000000,0.08000,1.08000
,,,-263680000.00000000000,0.08000,1.08000
,,,-263640000.00000000000,0.24000,1.08000
,,,-263600000.00000000000,0.12000,1.12000
,,,-263560000.00000000000,0.12000,1.08000
,,,-263520000.00000000000,0.08000,1.08000
,,,-263480000.00000000000,0.08000,1.08000
,,,-263440000.00000000000,0.16000,1.08000
,,,-263400000.00000000000,0.12000,1.08000
,,,-263360000.00000000000,0.12000,1.08000
,,,-263320000.00000000000,0.12000,1.12000
,,,-263280000.00000000000,0.20000,1.12000
,,,-263240000.00000000000,0.12000,1.08000
,,,-263200000.00000000000,0.12000,1.08000
,,,-263160000.00000000000,0.12000,1.08000
,,,-263120000.00000000000,0.12000,1.12000
,,,-263080000.00000000000,0.20000,1.12000
,,,-263040000.00000000000,0.12000,1.12000
,,,-263000000.00000000000,0.08000,1.12000
,,,-262960000.00000000000,0.08000,1.08000
,,,-262920000.00000000000,0.08000,1.12000
,,,-262880000.00000000000,0.16000,1.12000
,,,-262840000.00000000000,0.12000,1.12000
,,,-262800000.00000000000,0.12000,1.08000
,,,-262760000.00000000000,0.08000,1.12000
,,,-262720000.00000000000,0.04000,1.08000
,,,-262680000.00000000000,0.20000,1.08000
,,,-262640000.00000000000,0.16000,1.12000
,,,-262600000.00000000000,0.08000,1.08000
,,,-262560000.00000000000,0.12000,1.08000
,,,-262520000.00000000000,0.12000,1.12000
,,,-262480000.00000000000,0.24000,1.12000
,,,-262440000.00000000000,0.16000,1.08000
,,,-262400000.00000000000,0.08000,1.08000
,,,-262360000.00000000000,0.12000,1.12000
,,,-262320000.00000000000,0.08000,1.12000
,,,-262280000.00000000000,0.24000,1.08000
,,,-262240000.00000000000,0.16000,1.12000
,,,-262200000.00000000000,0.12000,1.12000
,,,-262160000.00000000000,0.12000,1.12000
,,,-262120000.00000000000,0.12000,1.12000
,,,-262080000.00000000000,0.20000,1.08000
,,,-262040000.00000000000,0.20000,1.08000
,,,-262000000.00000000000,0.12000,1.08000
,,,-261960000.00000000000,0.12000,1.08000
,,,-261920000.00000000000,0.08000,1.12000
,,,-261880000.00000000000,0.24000,1.12000
,,,-261840000.00000000000,0.08000,1.08000
,,,-261800000.00000000000,0.08000,1.12000
,,,-261760000.00000000000,0.08000,1.08000
,,,-261720000.00000000000,0.08000,1.12000
,,,-261680000.00000000000,0.20000,1.08000
,,,-261640000.00000000000,0.12000,1.08000
,,,-261600000.00000000000,0.08000,1.08000
,,,-261560000.00000000000,0.12000,1.12000
,,,-261520000.00000000000,0.04000,1.08000
,,,-261480000.00000000000,0.28000,1.08000
,,,-261440000.00000000000,0.12000,1.08000
,,,-261400000.00000000000,0.12000,1.12000
,,,-261360000.00000000000,0.12000,1.04000
,,,-261320000.00000000000,0.08000,1.12000
,,,-261280000.00000000000,0.24000,1.08000
,,,-261240000.00000000000,0.12000,1.08000
,,,-261200000.00000000000,0.12000,1.08000
,,,-261160000.00000000000,0.12000,1.08000
,,,-261120000.00000000000,0.08000,1.08000
,,,-261080000.00000000000,0.28000,1.08000
,,,-261040000.00000000000,0.12000,1.12000
,,,-261000000.00000000000,0.12000,1.08000
,,,-260960000.00000000000,0.08000,1.08000
,,,-260920000.00000000000,0.08000,1.08000
,,,-260880000.00000000000,0.24000,1.08000
,,,-260840000.00000000000,0.08000,1.12000
,,,-260800000.00000000000,0.08000,1.12000
,,,-260760000.00000000000,0.08000,1.08000
,,,-260720000.00000000000,0.04000,1.08000
,,,-260680000.00000000000,0.24000,1.12000
,,,-260640000.00000000000,0.12000,1.08000
,,,-260600000.00000000000,0.12000,1.12000
,,,-260560000.00000000000,0.12000,1.08000
,,,-260520000.00000000000,0.08000,1.08000
,,,-260480000.00000000000,0.12000,1.08000
,,,-260440000.00000000000,0.12000,1.08000
,,,-260400000.00000000000,0.12000,1.08000
,,,-260360000.00000000000,0.12000,1.12000
,,,-260320000.00000000000,0.24000,1.08000
,,,-260280000.00000000000,0.16000,1.08000
,,,-260240000.00000000000,0.12000,1.08000
,,,-260200000.00000000000,0.12000,1.08000
,,,-260160000.00000000000,0.08000,1.12000
,,,-260120000.00000000000,0.24000,1.12000
,,,-260080000.00000000000,0.12000,1.08000
,,,-260040000.00000000000,0.12000,1.08000
,,,-260000000.00000000000,0.08000,1.12000
,,,-259960000.00000000000,0.20000,1.08000
,,,-259920000.00000000000,0.12000,1.08000
,,,-259880000.00000000000,0.12000,1.08000
,,,-259840000.00000000000,0.08000,1.08000
,,,-259800000.00000000000,0.08000,1.12000
,,,-259760000.00000000000,0.20000,1.12000
,,,-259720000.00000000000,0.12000,1.08000
,,,-259680000.00000000000,0.12000,1.08000
,,,-259640000.00000000000,0.12000,1.08000
,,,-259600000.00000000000,0.12000,1.08000
,,,-259560000.00000000000,0.24000,1.08000
,,,-259520000.00000000000,0.12000,1.08000
,,,-259480000.00000000000,0.12000,1.12000
,,,-259440000.00000000000,0.12000,1.12000
,,,-259400000.00000000000,0.08000,1.08000
,,,-259360000.00000000000,0.24000,1.08000
,,,-259320000.00000000000,0.12000,1.12000
,,,-259280000.00000000000,0.12000,1.08000
,,,-259240000.00000000000,0.12000,1.12000
,,,-259200000.00000000000,0.12000,1.08000
,,,-259160000.00000000000,0.20000,1.08000
,,,-259120000.00000000000,0.12000,1.08000
,,,-259080000.00000000000,0.12000,1.08000
,,,-259040000.00000000000,0.12000,1.08000
,,,-259000000.00000000000,0.08000,1.08000
,,,-258960000.00000000000,0.16000,1.12000
,,,-258920000.00000000000,0.12000,1.08000
,,,-258880000.00000000000,0.12000,1.08000
,,,-258840000.00000000000,0.12000,1.08000
,,,-258800000.00000000000,0.08000,1.08000
,,,-258760000.00000000000,0.20000,1.12000
,,,-258720000.00000000000,0.12000,1.12000
,,,-258680000.00000000000,0.08000,1.12000
,,,-258640000.00000000000,0.08000,1.08000
,,,-258600000.00000000000,0.04000,1.12000
,,,-258560000.00000000000,0.24000,1.08000
,,,-258520000.00000000000,0.12000,1.12000
,,,-258480000.00000000000,0.12000,1.08000
,,,-258440000.00000000000,0.16000,1.08000
,,,-258400000.00000000000,0.04000,1.12000
,,,-258360000.00000000000,0.24000,1.08000
,,,-258320000.00000000000,0.12000,1.08000
,,,-258280000.00000000000,0.12000,1.08000
,,,-258240000.00000000000,0.12000,1.08000
,,,-258200000.00000000000,0.08000,1.08000
,,,-258160000.00000000000,0.24000,1.08000
,,,-258120000.00000000000,0.24000,1.08000
,,,-258080000.00000000000,0.24000,1.08000
,,,-258040000.00000000000,0.24000,1.08000
,,,-258000000.00000000000,0.12000,1.08000
,,,-257960000.00000000000,0.08000,1.12000
,,,-257920000.00000000000,0.04000,1.12000
,,,-257880000.00000000000,0.28000,1.12000
,,,-257840000.00000000000,0.08000,1.08000
,,,-257800000.00000000000,0.08000,1.08000
,,,-257760000.00000000000,0.12000,1.08000
,,,-257720000.00000000000,0.00,1.12000
,,,-257680000.00000000000,0.24000,1.12000
,,,-257640000.00000000000,0.08000,1.12000
,,,-257600000.00000000000,0.12000,1.12000
,,,-257560000.00000000000,0.08000,1.08000
,,,-257520000.00000000000,0.08000,1.08000
,,,-257480000.00000000000,0.16000,1.08000
,,,-257440000.00000000000,0.12000,1.08000
